1690;Fazenda Nova Esperança Airport;PA;Santana do Araguaia
1691;Fazenda Vereda Airport;MG;Buritizeiro
1692;Canduá II Airport;MG;Unaí
1693;Fazenda Conquista Airport;PI;Curralinhos
1694;Fazenda Recanto Airport;MT;Itiquira
1695;Aldeia Yawa Airport;PA;Oriximiná
1696;Fazenda Tarumã Airport;PA;Santa Maria das Barreiras
1697;Fazenda São João Airport;TO;Marianópolis do Tocantins
1698;Aldeia Pedra da Onça Airport;PA;Óbidos
1699;Karla Sophya Airport;MS;Porto Murtinho
1700;Fazenda Bom Jesus Airport;PA;Viseu
1701;Dom Bill Airport;GO;Montes Claros de Goiás
1702;Manacá Airport;GO;Jussara
1703;Fazenda Vera Cruz do Xingu Airport;MT;Canarana
1704;Fazenda Baguary Airport;MS;Corumbá
1705;Fazenda São Jorge Airport;MT;Nova Canaã do Norte
1706;José Gilberto Pannunzio Airport;MG;Uberlândia
1707;Fazenda Casarin Airport;MT;Colíder
1708;Fazenda Macuco Airport;MT;Querência
1709;Fazenda Boa Sorte Airport;MT;São Félix do Araguaia
1710;Aldeia Xuixuimene Airport;PA;Almeirim
1711;Fazenda Letícia Airport;MS;Rio Verde de Mato Grosso
1712;Nilo Bicalho Airport;MG;Francisco Dumont
1713;Fazenda Santa Joana Airports;MS;Água Clara
1714;Rica Airport;AM;Maués
1715;Fazenda Santa Tereza Airport;MS;Bonito
1716;Fazenda Plataforma Airport;MA;Matões
1717;Fazenda Curral Velho Airport;GO;Matrinchã
1718;Fazenda Boa Esperança Airport;PI;Uruçuí
1719;Fazenda Lagoa Formosa Airport;MG;Patos de Minas
1720;Fazenda Três Rodas da Barra Airport;MT;São Félix do Araguaia
1721;Fazenda Byeta Airport;MA;Buriticupu
1722;Fazenda São José Airport;MT;Peixoto de Azevedo
1723;Nova Bandeirantes Airport;MT;Nova Bandeirantes
1724;Fazenda Estrela do Norte - Agroterenas Airport;MT;Água Boa
1725;Fazenda Olinda Airport;BA;São Desidério
1726;Cone Sul Aviação Agrícola Airport.;RO;Chupinguaia
1727;Fazenda Bocalon Airport;GO;Cristalina
1728;Fazenda Monte Líbano Airport;MT;Santo Antônio do Leste
1729;Curimatá Airport;PI;Curimatá
1730;Fazenda Galiota Airport;PI;Ribeiro Gonçalves
1731;Gelindo Stefanuto Airport;MT;Campo Novo do Parecis
1732;Tião Machado Airport;PA;Redenção
1733;Fazenda Gauba Airport;RO;Pimenta Bueno
1734;Fazenda Borchardt Airport;MT;Tabaporã
1735;Fazenda Sagrada Família Airport;PA;Paragominas
1736;Fazenda Tolimã Airport;MT;Tabaporã
1737;Fazenda Pirapó Airport;MT;São José do Rio Claro
1738;Aeroguedes Airport;PB;Santa Teresinha
1739;Aldeia Boca do Marapi Airport;PA;Oriximiná
1740;Aerosport Maringá Airport;PR;Iguaraçu
1741;Fazenda Chapadinha Airport;MG;Várzea da Palma
1742;Agropecuária Varanda Airport;MS;Caracol
1743;Fazenda Floresta Airport;MT;Cáceres
1744;Santa Maria do Boiaçu Airport;RR;Rorainópolis
1745;Alvorada do Gurguéia Airport;PI;Alvorada do Gurguéia
1746;Fazenda Primavera Airport;MT;Primavera do Leste
1747;Fazenda Rio Verde Airport;MT;Diamantino
1748;Fazenda Nossa Senhora Aparecida Airport;MS;Glória de Dourados
1749;Fazenda Giboia Airport;MG;Unaí
1750;Fazenda Nova Airport;MT;Santo Antônio do Leste
1751;Arroz Faccio Airport;RR;Bonfim
1752;Fazenda Rio Bonito Airport;MT;Nova Ubiratã
1753;Fazenda Santa Rita Airport;AL;Anadia
1754;Aldeia Santo Antônio Airport;PA;Oriximiná
1755;Grupo Pivot Airport;BA;Jaborandi
1756;Fazenda Centro da Mata Airport;MT;Nova Ubiratã
1757;Hospital de Amor Airport;SE;Lagarto
1758;Fazena Espírito Santo I Airport;BA;Formosa do Rio Preto
1759;Freire Airport;BA;Formosa do Rio Preto
1760;Fazenda Uirapuru;BA;Formosa do Rio Preto/
1761;Condomínio Aeronáutico Fênix Airport;RS;Panambi
1762;Fazenda São José Bajuca Airport;MS;Corumbá
1763;Fazenda Manu Airport;AM;Lábrea
1764;Fazenda Atual Airport;MT;Porto Alegre do Norte
1765;El Salvador Airport;BA;Nova Viçosa
1766;Fazenda Vitória Airport;MT;Peixoto de Azevedo
1767;Fazenda Nossa Senhora do Rosário de Fátima Airport;MT;Itanhangá
1768;Santa Filomena Airport;PI;Santa Filomena
1769;Fazenda Serra Dourada Airport;MA;Nova Olinda do Maranhão
1770;Fazenda Catarinense Airport;BA;São Desidério
1771;Fama Airport;MG;Novo Cruzeiro
1772;Fazenda Bom Futuro Airport;RO;Governador Jorge Teixeira
1773;Fazenda Recanto do Céu Airport;MT;Nova Ubiratã
1774;Leda Mello Resende Airport;MG;Três Pontas
1775;Estância Regina Airport;MS;Porto Murtinho
1776;Fazenda São José Airport;MT;Sapezal
1777;Fazenda Gaivota Airport;MT;Poconé
1778;Fazenda Tauá Airport;BA;Prado
1779;Fazenda Palmital Airport;SP;Morro Agudo
1780;Fazenda Araras Airport;MS;Corguinho
1781;Roso Airport;RS;Aceguá
1782;Bom Futuro Airport;MT;Cuiabá
1783;Fazenda Bom Retiro Airport;SP;Ibirarema
1784;Fazenda Jatobá Airport;MT;Barão De Melgaço
1785;Sítio Gurupi Airport;PA;Ulianópolis
1786;Fazenda Beira Rio Airport;PA;Novo Progresso
1787;Auriflama Airport;SP;Auriflama
1788;Fazenda Jatobá Airport;MS;Aquidauana
1789;Vila de Tocos Airport;RJ;Campos Dos Goytacazes
1790;Benedito Mutran Airport;PA;Marabá
1791;Bunge Fertilizantes Airport;SP;Cajati
1792;Sada Siderurgia Ltda Airport;MG;Várzea Da Palma
1793;Fazenda Canaã Airport;SP;Piraju
1794;Sítio São Luiz Airport;PR;Boa Esperança
1795;Catolé da Rocha Airport;PB;Catolé Da Rocha
1796;Fazenda Bela Vista Airport;MS;Nova Alvorada Do Sul
1797;Conceição Airport;PB;Conceição
1798;Rosana Camargo Airport;SP;Buritama
1799;Monteiro Airport;PB;Monteiro
1800;Itaporanga Airport;PB;Itaporanga
1801;Brejo das Freiras Airport;PB;São João do Rio do Peixe
1802;Pedro Simões Pimenta Airport;PB;Cuité
1803;Fazenda Serrinha Airport;MS;Três Lagoas
1804;Gaivota Aviação Agrícola Airport;MT;Sapezal
1805;Cidade Capelinha Airport;MG;Capelinha
1806;Fazenda Nossa Senhora de Fátima Airport;MS;Brasilândia
1807;Fazenda Vista Bonita Airport;SP;Sandovalina
1808;SOLAG - Sol e Lua Aviação Agrícola Airport;MT;Lucas Do Rio Verde
1809;Doutor Walter Beckert Airport;PR;Faxinal
1810;Fazenda Luar Airport;MT;Cuiabá
1811;Fazenda Santa Fé Airport;GO;Campo Alegre De Goiás
1812;Fazenda do Cedro Airport;RS;Chapada
1813;Doutor Almir Lopes de Oliveira Melo Airport;MA;Coelho Neto
1814;Fazenda São João do Monte Alto Airport;MS;Maracaju
1815;Fazenda Jatobasso Airport;MS;Ponta Porã
1816;Fazenda Arpa Airport;PA;Santa Maria das Barreiras
1817;Fazenda Cibrapa Airport;MT;Barra Do Garças
1818;Fazenda Ipanema Airport;SP;Iperó
1819;Retiro Piúva Airport;MS;Miranda
1820;Fazenda Santa Lucinha Airport;MS;Corumbá
1821;Fazenda Cortezia Airport;MT;Lucas do Rio Verde
1822;Fazenda Yanduy Airport;PR;Lunardelle
1823;Estância Ayrton Senna Airport;MS;Caarapó
1824;Fazenda Ibiporã Airport;SP;Guararapes
1825;Fazenda Carrapicho Airport;MS;Dois Irmãos Do Buriti
1826;Fazenda Anhumas II Airport;SP;Presidente Eptácio
1827;Colonial Airport;MG;Verdelândia
1828;Fazenda São José Airport;MS;Campo Grande
1829;Fazenda Santa Edwiges Airport;MS;Taquarussu
1830;Monte Verde Airport;MT;Nova Monte Verde
1831;Fazenda Várzea Funda Airport;MT;Cáceres
1832;Fazenda São Marcos Airport;MT;General Carneiro
1833;Fazenda Táua Airport;MT;Nova Mutum
1834;Estância Tara Airport;MS;Miranda
1835;Fazenda Boca da Onça Airport;MS;Bodoquena
1836;Fazenda São Joaquim I Airport;MG;Santa Vitória
1837;Fazenda Pedra Branca Airport;PR;Tibagi
1838;Fazenda Sete Airport;MS;Miranda
1839;Fazenda Cachoeirinha Airport;MS;Miranda
1840;Fazenda Dois Irmãos Airport;MT;Cáceres
1841;Fazenda Dinorá Airport;PR;Nova Fátima
1842;Fazenda Firme Airport;MS;Corumbá
1843;Santa Rita do Araguaia Airport;GO;Santa Rita do Araguaia
1844;Fazenda Jurema Airport;MS;Rio Brilhante
1845;Fazenda Mudança Airport;MT;Aripuanã
1846;Fazenda Planura Airport;AM;Autazes
1847;Condomínio Menega Airport;RS;Flores Da Cunha
1848;Fazenda Romaria Airport;MG;Romaria
1849;Fazenda Travessão Airport;MT;Vila Bela Da Santíssima Trindade
1850;Fazenda Ribeirão Airport;RJ;Barra Do Piraí
1851;Primo Bitti Airport;ES;Aracruz
1852;Fazenda São Lourenço Airport;MS;Corumbá
1853;Fazenda Yndiana Airport;MS;Porto Murtinho
1854;Fazenda Jopejó Airport;MT;Chapada Dos Guimarães
1855;Fazenda Boa Sorte Airport;MS;Nova Andradina
1856;Fazenda São Benedito Airport;MT;Cáceres
1857;Asa Delta Airport;MT;General Carneiro
1858;Fazenda Araguari Airport;MT;Gaúcha do Norte
1859;Fazenda Granja Santiago Airport;MG;Paracatu
1860;Fazenda Goiabeira Airport;SP;Itaberá
1861;Fazenda San Jose I Airport;MS;Ribas do Rio Pardo
1862;Estância Miranda Airport;MS;Caracol
1863;Fazenda Gairova Airport;MT;Juara
1864;Fazenda Progresso Airport;PI;Sebastião Leal
1865;Fazenda Soberana Airport;MA;Grajaú
1866;Fazenda Ponderosa Airport;TO;Pium
1867;Fazenda Itaipavas Airport;PA;Piçarras
1868;Sítio Flyer Airport;TO;Palmas
1869;Estância Vacadiga Airport;MS;Bela Vista
1870;Fazenda Boa Sorte Airport;MG;Paracatu
1871;Agrishow Airport;SP;Ribeirão Preto
1872;Fazenda Paraná Airport;MT;Brasnorte
1873;Crepurizão Airport;PA;Itaituba
1874;Fazenda Cachoeira Branca Airport;MS;Ribas Do Rio Pardo
1875;Eliza Camargo de Arruda Botelho Airport;SP;Rancharia
1876;Doutor Heráclito da Motta Luiz Airport;SP;Guaíra
1877;São Geraldo Airport;MS;Bonito
1878;Fazenda Santa Lídia Airport;MS;Ribas Do Rio Pardo
1879;Fazenda Giruá Airport;MS;Rio Verde Do Mato Grosso
1880;Independência Airport;PA;Itaituba
1881;Fazenda Aracoxim Airport;MS;Sonora
1882;Fazenda Uberaba Airport;PR;Vila Alta
1883;Fazenda Cachoeira Airport;MS;Anastácio
1884;Santa Marta Airport;MG;Campo Florido
1885;Fazenda Córrego Fundo Airport;MT;Água Boa
1886;Fazenda Chalana Airport;MT;Diamantino
1887;Fazenda Joana Estãncia Airport;MS;Corumbá
1888;Fazenda Jaguaretê Airport;SP;Guararapes
1889;Fazenda Salamanca Airport;MS;Aral Moreira
1890;Vazante Airport;MG;Vazante
1891;Fazenda Santa Maria do Porto da Capivara Airport;MT;Barão de Melgaço
1892;Pouso na Serra Airport;SC;Bom Retiro
1893;Fazenda São João do Jatobazinho Airport;MS;Corumbá
1894;Ely Rego Airport;PR;Balsa Nova
1895;Fazenda Tonga Airport;PA;Paragominas
1896;Fazenda Areia Branca Airport;MT;Juína
1897;Fazenda Santa Julieta Airport;SP;Promissão
1898;Campo Comandantes Airport;SC;Itajaí
1899;Fazenda Vera Paz Airport;PA;Itaituba
1900;Fazenda Alegria II Airport;MS;Amambai
1901;Colider Airport;MT;Colider
1902;Fazenda Cristalino Airport;MT;Alta Floresta
1903;Calciolândia Airport;MG;Arcos
1904;Fazenda Viamão Airport;MA;Arame
1905;Fazenda Bonanza Airport;MA;Arame
1906;Fazenda Pison Airport;AM;Maués
1907;Fazenda Santa Teresa Airport;MS;Corumbá
1908;Fazenda Samaúma Airport;PA;Itaituba
1909;Fazenda Continental Airport;SP;Colômbia
1910;Fazenda Beira Rio Airport;MS;Costa Rica
1911;Fazenda Olho D`Água Airport;MA;Parnarama
1912;Fazenda Santa Ada Airport;MS;Jateí
1913;Aviador Mário Luiz Spinelli Airport;MT;Chapada Dos Guimarães
1914;Municipal Bom Futuro Airport;MT;Lucas do Rio Verde
1915;Fazenda Colorado Airport;MS;Bodoquena
1916;Fazenda Panamá Airport;MT;Sapezal
1917;Ilha dos Porcos Grandes Airport;RJ;Angra Dos Reis
1918;Do Gaúcho Airport;AP;Laranjal Do Jari
1919;Fazenda Regalito Airport;GO;Flores De Goiás
1920;Fazenda Rio Capim Airport;PA;Paragominas
1921;Big Master Airport;MT;Tangará da Serra
1922;Fazenda Trêz Irmãos Airport;SP;Santa Fé Do Sul
1923;BRPEC Agro-Pecuária Airport;MS;Miranda
1924;Fazenda Mata Assombrada Airport;MS;Bela Vista
1925;Fazenda Jandaia Airport;MT;Peixoto de Azevedo
1926;Fazenda Três Marias Airport;PR;Vila Alta
1927;Fazenda Mariad Airport;BA;Juazeiro
1928;Fazenda Mandioré Airport;MS;Corumbá
1929;Comandante Carlos Inácio Agnes Airport;MA;Davinópolis
1930;Fazenda São Miguel Airport;MG;Unaí
1931;Fazenda Seis Palmas Airport;MS;Porto Murtinho
1932;Fazenda Boa Vista Airport;MS;Tacuru
1933;Capinópolis - Aviação Agrícola Buttarello Ltda. Airport;MG;Capinópolis
1934;Tenente Lund Pressoto Airport;SP;Franca
1935;Codenorte Airport;PA;Moju
1936;Posto de Proteção Ambiental Santo André Airport;MT;Barão de Melgaço
1937;Fazenda Dois de Maio Airport;MS;Corumbá
1938;Fazenda Reunidas Airport;GO;Rio Verde
1939;Fazenda Mutum Airport;MS;Anaurilândia
1940;Fazenda Mata Velha Airport;MG;Uberaba
1941;Fazenda Retiro do Cervo I Airport;MS;Jaraguari
1942;Fazenda Jangada Airport;MT;Jangada
1943;Fazenda Porto Oculto Airport;MS;Itaquiraí
1944;Fazenda Primeiro de Maio Airport;MS;Sonora
1945;São Francisco Airport;PR;São Pedro Do Paraná
1946;Nova Conceição Agroindustrial Airport;PA;Baião
1947;Fazenda São João Airport;SP;Nova Granada
1948;Fazenda Esperança Airport;MS;Novo Horizonte Do Sul
1949;Fazenda Novo Horizonte - TATTERSAL Airport;MS;Coxim
1950;Fazenda Negrinha Airport;SP;Parapuã
1951;Fazenda Itanhangá Airport;MT;Nova Mutum
1952;Fazenda Nova Holanda Airport;MA;Balsas
1953;Fazenda Mapisa Airport;MA;Bom Jesus Das Selvas
1954;Fazenda Santa Maria Airport;MS;Jardim
1955;Laranjal Airport;AP;Laranjal Do Jari
1956;Fazenda Recanto Airport;MS;Alcinópolis
1957;Fazenda Cachoeira do Lontra Airport;MS;Campo Grande
1958;Fazenda Santa Adélia Airport;GO;Santa Isabel
1959;Fazenda Xerez Airport;MS;Bela Vista
1960;Fazenda Santa Rita Airport;PE;Custódia
1961;Xanadu Airport;PR;Fernandes Pinheiro
1962;Fazenda Perdizes Airport;MG;Lassance
1963;Fazenda Guanabara Airport;SP;Andradina
1964;Santo Expedito Airport;SP;Nova Independência
1965;Fazenda Santa Helena Airport;MS;Nova Andradina
1966;Mocelin Airport;PR;Dois Vizinhos
1967;Fazenda Cachoeira Airport;MS;Nova Alvorada do Sul
1968;Rio Arraias Airport;MT;União Do Sul
1969;Fazenda Soroteca Airport;MT;São José Dos Quatro Marcos
1970;Fazenda Água Doce Airport;MT;Nobres
1971;Fazenda Pontal Airport;GO;Corumbaíba
1972;Rio Ouro Airport;MT;União Do Sul
1973;Rio Negro Airport;MT;Feliz Natal
1974;Fazenda Água Doce do Pantanal Airport;MS;Porto Murtinho
1975;Fazenda Londrina II Airport;MS;Porto Murtinho
1976;Fazenda Mato Alto Airport;MS;Iguatemi
1977;Fazenda São Miguel Airport;MS;Corumbá
1978;Fazenda Santa Josefa Airport;MS;Jateí
1979;Fazenda Santa Vergínia Airport;MS;Santa Rita Do Pardo
1980;Fazenda Santa Helena Airport;MS;Corumbá
1981;Taua Airport;BA;Prado
1982;Fazenda Santa Fé Airport;PA;Santana Do Araguaia
1983;Aeroclube de São José do Rio Pardo Airport;SP;São José Do Rio Pardo
1984;CAVU - Clube de Aviação Ultraleve Airport;MA;Raposa
1985;Portal do Céu Airport;PA;Belém
1986;Itapessoca Airport;PE;Goiana
1987;Fazenda Água Preta Airport;MT;Cocalinho
1988;Fazenda Palmeiras Airport;TO;Caseara
1989;Fazenda Marreco Airport;MG;São Gonçalo Do Abaeté
1990;SESC Pantanal Airport;MT;Poconé
1991;Fazenda Entre Serras Airport;MT;Planalto Da Serra
1992;Fazenda Progresso Airport;MS;Porto Murtinho
1993;Sebastião José Pereira Airport;BA;Condeúba
1994;Fazenda Rancho Estrela Airport;GO;São Miguel Do Passa Quatro
1995;Fazenda São José Airport;GO;Paraúna
1996;Fazenda Lagoa da Capa Airport;MG;Perdizes
1997;Ambrósio Airport;PA;Portel
1998;Senador Antônio Farias Airport;RN;Baia Formosa
1999;Monte Verde Airport;PA;Portel
2000;Fazenda Paraíso Airport;MS;Costa Rica
2001;Fazenda Estância Regina Airport;MS;Terenos
2002;Botelho Airport;DF;Brasília
2003;Fazenda Morro Alto Airport;MT;Nova Canaã do Norte
2004;Aerolis Airport;RS;Mostardas
2005;Morro do Chapéu II Airport;MT;Chapada Dos Guimarães
2006;Nova Odessa Airport;SP;Nova Odessa
2007;Fazenda Bom Jardim Airport;GO;Porteirão
2008;Fazenda Flor da Mata Airport;MT;São José Do Xingu
2009;Fazenda Mercedes Estância Airport;MS;Corumbá
2010;Aero Resende Airport;GO;Bom Jesus
2011;Fazenda Triângulo Airport;GO;Bonópolis
2012;Fazenda Terra do Sol Airport;MT;Porto Estrela
2013;Alcoolvare Airport;MS;Aparecida Do Taboado
2014;Fazenda Matão Airport;MT;Sapezal
2015;Fazenda Santa Maria do Jauru Airport;MT;Porto Esperidião
2016;Fazenda Barranquinho Airport;MT;Porto Estrela
2017;Fazenda Amizade Airport;MT;Sorriso
2018;Fazenda Carolina Airport;MG;Buritis
2019;Fazenda Magiana Airport;MT;Sorriso
2020;Fazenda Mimoso Airport;MS;Rio Brilhante
2021;Fazenda Jarinã Airport;MT;Peixoto De Azevedo
2022;Rancho Jatobá Airport;MT;Novo Santo Antônio
2023;Fazenda Rancho Estrela IV Airport;GO;São Domingos
2024;José Múcio Monteiro Airport;PE;Rio Formoso
2025;Fazenda Esperança Airport;MT;Alto da Boa Vista
2026;Fazenda Morada da Lua Airport;MS;Coxim
2027;Barra Grande Airport;BA;Maraú
2028;Caima Airport;PA;Itaituba
2029;Fazenda Jaó Airport;MT;Nova Xavantina
2030;Fazenda Maranata Airport;RO;Chupinguaia
2031;Lagoa dos Coqueiros Airport;MT;Paranaíta
2032;Fazenda São Sebastião Airport;MG;Campo Florido
2033;Marca de Casco Airport;MT;São José Do Rio Claro
2034;Fazenda Bahia Airport;MT;Pedra Preta
2035;Fazenda Morro Branco Airport;MT;Porto Esperidião
2036;Fazenda Serra Vermelha Airport;MA;Sambaíba
2037;Fazenda Eldorado - Agropecuária Paleana S/A Airport;MT;Bom Jesus Do Araguaia
2038;Fazenda São Sebastião Airport;GO;Aparecida Do Rio Doce
2039;Fazenda Kanaxuê Airport;MT;São Félix Do Araguaia
2040;Fazenda Santa Feliciana Airport;MS;Bonito
2041;Fazenda Sete Ilhas Airport;GO;Acreúna
2042;Fazenda São José do Piquiri Airport;MS;Corumbá
2043;Fazenda Santa Lúcia Airport;MT;Barão De Melgaço
2044;Fazenda Nossa Senhora Aparecida Airport;MS;Sonora
2045;Fazenda Santo Ambrósio Airport;PA;Marajó Park Resort
2046;Santa Paula Airport;SP;Ipiguá
2047;Fazenda Lagoa do Campo Airport;MS;Ribas Do Rio Pardo
2048;Fazenda Pontal do Lagoa Airport;MS;Santa Rita Do Pardo
2049;Fazenda Promissão Airport;MT;Diamantino
2050;Fazenda Mato Grosso Airport;MT;Campos de Júlio
2051;Santa Terezinha Airport;MS;Aquidauana
2052;Piraquara Airport;PR;Piraquara
2053;Santa Felicidade Airport;PA;Itaituba
2054;Nossa Senhora da Conceição Airport;PA;Itaituba
2055;Fazenda Touro Branco Airport;MS;Naviraí
2056;Cara Preta Airport;PA;Itaituba
2057;Fazenda Depósito Airport;RR;Pacaraima
2058;Fazenda Itaipu Airport;GO;Turvelândia
2059;Madenorte Airport;PA;Porto de Moz
2060;Fazenda São Gabriel Airport;MA;Balsas
2061;Fazenda Flores Airport;CE;Tamboril
2062;Fazenda Santo Antônio Diamandoré Airport;MS;Corumbá
2063;Muriçoca Airport;PA;Itaituba
2064;Fazenda Córrego Limpo Airport;MS;Terenos
2065;Estância Indiana Airport;MT;Lucas do Rio Verde
2066;Fazenda Guaíra Airport;MA;Balsas
2067;Fazenda Santa Genoveva Airport;GO;Turvelândia
2068;Fazenda Chapadão Airport;MT;Santa Rita do Trivelato
2069;Fazenda Santa Luzia Airport;MA;São Raimundo Das Mangabeiras
2070;Fazenda Chapéu de Pano Airport;MS;Aquidauana
2071;Fazenda São Geraldo Airport;MS;Aquidauana
2072;Fazenda MRV Airport;MG;Monte Azul
2073;Fazenda Barra do Lagoa Airport;MS;Santa Rita Do Pardo
2074;Aerojaco Airport;MT;Sorriso
2075;Selva de Pedra Airport;PA;Itaituba
2076;Fazenda São Francisco Airport;MT;Peixoto De Azevedo
2077;Fazenda Santa Irene Airport;SP;Sandovalina
2078;Fazenda Santa Ana Airport;MT;Itaúba
2079;Pista Santa Tereza Airport;PA;Itaituba
2080;Serra Verde Airport;PA;Jacareacanga
2081;Agrosserra Airport;MA;São Raimundo Das Mangabeiras
2082;Fazenda Planeste Airport;MA;Balsas
2083;Fazenda Santa Adélia Airport;MT;São José Do Xingu
2084;Fazenda Primavera Airport;MS;Campo Grande
2085;Fazenda Ribeirão Airport;MS;Camapuã
2086;Fazenda Dona Rosa S. Rezek Airport;MS;Jateí
2087;São Paulo do Piauí Airport;BA;Prado
2088;Fazenda Santa Eulalia Airport;MT;Poconé
2089;Fazenda São Matheus Airport;MS;Selvíria
2090;Candote Airport;MS;Três Lagoas
2091;Pista Comunidade São Domingos;PA;Itaituba
2092;Santos Dumont Airport;PA;Novo Progresso
2093;Boa Esperança Airport;PA;Novo Progresso
2094;Fazenda Iporanga Airport;GO;Mutunópolis
2095;Fazenda dos Três Rios Airport;MG;Unaí
2096;Clube de Vôo Fazenda Royal Airport;SP;Itapetininga
2097;Clube Aerodesportivo Selva Airport;MT;Sinop
2098;Cirrus Sociedade Aerodesportiva Airport;MG;Jaboticatubas
2099;Crispiano Airport;GO;Monte Alegre De Goiás
2100;Sítio Flor de Lys Airport;PB;Junco Do Seridó
2101;Fazenda Sansara Airport;MG;Montes Claros
2102;Fazenda Malu Airport;MT;Bom Jesus Do Araguaia
2103;Bela Manhã Airport;GO;Nova Crixás
2104;Fazenda Annalu Airport;MS;Deodápolis
2105;Fazenda São Raimundo Airport;PA;Itaituba
2106;João Moteiro Airport;ES;Vila Velha
2107;Fazenda Bororeo Airport;MT;Barão De Melgaço
2108;Banaer de Jacupiranga Airport;SP;Jacupiranga
2109;Fazenda Sapucaí Airport;MA;Tasso Fragoso
2110;Mata-Fome Airport;RS;Itaqui
2111;Fazenda Estrela do Aripuanã Airport;MT;Aripuanã
2112;Fazenda Sperafico Airport;MS;Amambaí
2113;Fazenda Santa Rita Airport;MT;Diamantino
2114;Fazenda Cinco Estrelas Airport;MT;Apiacás
2115;Nelson Pizzani Airport;SC;Monte Carlo
2116;Algodoeira Airport;MT;Diamantino
2117;Fazenda São José Airport;MT;Rosário Oeste
2118;Fazenda Frigorífico Atlas Airport;PA;Santana Do Araguaia
2119;Fazenda Guapirama Airport;MT;Diamantino
2120;Campo Verde Airport;MT;Campo Verde
2121;Fazenda Mãe Margarida Airport;MT;Santa Rita Do Trivelato
2122;Fazenda Espigão Airport;MT;Diamantino
2123;Fazenda Bandeirantes Airport;GO;Goiatuba
2124;Fazenda Vargem das Flores Airport;GO;Joviânia
2125;Fazenda Água Doce Airport;MS;Laguna Carapã
2126;Fazenda Mateira Airport;MS;Santa Rita Do Pardo
2127;Fazenda Amazonas Airport;GO;Nova Crixás
2128;Santa Helena Airport;PA;Itaituba
2129;Fazenda Nossa Senhora da Candelária Airport;MS;Corumbá
2130;Fazenda Boa Vista Airport;PA;Itaituba
2131;Fazenda Campo Augusta Airport;MS;Corumbá
2132;Fazenda Fazendinha Airport;MS;Aquidauana
2133;Fazenda União Suzanópolis Airport;SP;Suzanópolis
2134;Fazenda Ilha Verde Airport;MS;Corumbá
2135;Fazenda da Paz Airport;RS;Santana Do Livramento
2136;Aeroclube de Eldorado do Sul Airport;RS;Eldorado Do Sul
